,Frames,Frames_cout,TotalDe265,TotalDe265_cout,config,dev,file_name,fps,fps_cout,qp,tInput,tInput_cout,tKernel,tKernel_cout,tOutput,tOutput_cout,tTotal,tTotal_clk,tTotal_clk_cout,tTotal_cout,txFracl,txFracl_cout,tyFracl,tyFracl_cout,type,vid,tGenerateInterPredictionSamples,tGenerateInterPredictionSamples_clk,tMCLuma,tMCLuma_clk,tReadCodingUnit,tReadCodingUnit_clk
360,10.0,10.0,28.37026,28.3703,32-08,FPGA,OCL-FPGA_32-08_B_BQTerrace_1920x1080_60_RA_27_0.out,0.35,0.352482,27,2.120955139,2.12096,8.892761956,8.89276,2.148666187,2.14867,28.370277303,25.07,25.07,28.3703,2.050047086,2.05005,2.039775959,2.03978,RA,BQTerrace,,,,,,
361,10.0,10.0,4.589,4.589,32-16,FPGA,OCL-FPGA_32-16_E_FourPeople_1280x720_60_LD_22_0.out,2.18,2.17912,22,0.31992076,0.319921,1.516361717,1.51636,0.309562901,0.309563,4.589017084,3.98,3.98,4.58902,0.309391822,0.309392,0.306076553,0.306077,LD,FourPeople,,,,,,
362,10.0,10.0,37.07442,37.0744,16-08,FPGA,OCL-FPGA_16-08_B_Cactus_1920x1080_50_LD_22_0.out,0.27,0.269728,22,3.12792304,3.12792,10.169755082,10.1698,3.119529366,3.11953,37.074432704,34.41,34.41,37.0744,2.981472979,2.98147,2.983596506,2.9836,LD,Cactus,,,,,,
363,10.0,10.0,3.5799,3.5799,08-08,FPGA,OCL-FPGA_08-08_B_BQTerrace_1920x1080_60_LD_37_0.out,2.79,2.79338,37,0.185574795,0.185575,0.549031898,0.549032,0.185087372,0.185087,3.579914778,3.45,3.45,3.57991,0.180709158,0.180709,0.180300933,0.180301,LD,BQTerrace,,,,,,
364,10.0,10.0,11.83567,11.8357,64-64,FPGA,OCL-FPGA_64-64_B_BQTerrace_1920x1080_60_RA_37_0.out,0.84,0.844904,37,0.282748083,0.282748,6.585674487,6.58567,0.280250267,0.28025,11.835685664,6.02,6.02,11.8357,0.258407159,0.258407,0.256469027,0.256469,RA,BQTerrace,,,,,,
365,10.0,,1.9253,,0-0,CPU,C-CPU_B_Cactus_1920x1080_50_RA_32_0.out,5.19,,32,,,,,,,1.925314188004,1.929999947548,,,,,,,RA,Cactus,0.0,0.0,0.0,0.0,0.0,0.0
366,10.0,10.0,1.39415,1.39415,16-16,FPGA,OCL-FPGA_16-16_E_KristenAndSara_1280x720_60_LD_32_0.out,7.17,7.17281,32,0.079461998,0.079462,0.330982803,0.330983,0.083945419,0.0839454,1.394165638,1.32,1.32,1.39417,0.07557527,0.0755753,0.075723622,0.0757236,LD,KristenAndSara,,,,,,
367,10.0,10.0,70.36533,70.3653,64-08,FPGA,OCL-FPGA_64-08_B_BQTerrace_1920x1080_60_RA_22_0.out,0.14,0.142115,22,5.73779889,5.7378,21.616907991,21.6169,5.788575424,5.78858,70.365358858,62.38,62.38,70.3654,5.47776501,5.47777,5.465865959,5.46587,RA,BQTerrace,,,,,,
368,10.0,10.0,9.21053,9.21053,64-32,FPGA,OCL-FPGA_64-32_B_BQTerrace_1920x1080_60_LD_32_0.out,1.09,1.08571,32,0.335512739,0.335513,4.942123922,4.94212,0.319710296,0.31971,9.210548788,5.2,5.2,9.21055,0.312899357,0.312899,0.311270699,0.311271,LD,BQTerrace,,,,,,
369,10.0,10.0,5.15525,5.15525,08-08,FPGA,OCL-FPGA_08-08_B_BasketballDrive_1920x1080_50_LD_27_0.out,1.94,1.93977,27,0.291495256,0.291495,0.841715967,0.841716,0.298397124,0.298397,5.15526438,4.94,4.94,5.15526,0.285599167,0.285599,0.284387678,0.284388,LD,BasketballDrive,,,,,,
370,10.0,10.0,7.12549,7.12549,32-32,FPGA,OCL-FPGA_32-32_B_Cactus_1920x1080_50_RA_27_0.out,1.4,1.40341,27,0.310105485,0.310105,2.380610978,2.38061,0.287711167,0.287711,7.125512189,5.66,5.66,7.12551,0.302667211,0.302667,0.303450757,0.303451,RA,Cactus,,,,,,
371,10.0,10.0,4.6499,4.6499,64-64,FPGA,OCL-FPGA_64-64_E_KristenAndSara_1280x720_60_RA_32_0.out,2.15,2.15058,32,0.128910277,0.12891,2.95711852,2.95712,0.127014381,0.127014,4.649916986,2.03,2.03,4.64992,0.122060776,0.122061,0.120999097,0.120999,RA,KristenAndSara,,,,,,
372,10.0,10.0,7.64875,7.64875,16-16,FPGA,OCL-FPGA_16-16_B_ParkScene_1920x1080_24_LD_32_0.out,1.31,1.3074,32,0.510210446,0.51021,1.991935159,1.99194,0.489311905,0.489312,7.648770021,7.04,7.04,7.64877,0.487666214,0.487666,0.483962459,0.483962,LD,ParkScene,,,,,,
373,10.0,10.0,23.19869,23.1987,64-08,FPGA,OCL-FPGA_64-08_B_Cactus_1920x1080_50_RA_32_0.out,0.43,0.431059,32,1.453246222,1.45325,10.3289011,10.3289,1.416923011,1.41692,23.19871014,16.66,16.66,23.1987,1.389862453,1.38986,1.384007633,1.38401,RA,Cactus,,,,,,
374,10.0,10.0,8.44459,8.44459,64-64,FPGA,OCL-FPGA_64-64_B_BQTerrace_1920x1080_60_RA_27_0.out,1.18,1.18419,27,0.175181758,0.175182,3.923386969,3.92339,0.170967176,0.170967,8.444600408,4.97,4.97,8.4446,0.16123037,0.16123,0.157700887,0.157701,RA,BQTerrace,,,,,,
375,10.0,10.0,1.69582,1.69582,08-08,FPGA,OCL-FPGA_08-08_E_FourPeople_1280x720_60_RA_27_0.out,5.9,5.89687,27,0.102526636,0.102527,0.322305266,0.322305,0.094759544,0.0947595,1.695832881,1.6,1.6,1.69583,0.102622752,0.102623,0.102097531,0.102098,RA,FourPeople,,,,,,
376,10.0,,2.28657,,0-0,CPU,C-CPU_B_Cactus_1920x1080_50_RA_27_0.out,4.37,,27,,,,,,,2.286581993103,2.289999961853,,,,,,,RA,Cactus,0.0,0.0,0.0,0.0,0.0,0.0
377,10.0,10.0,6.5547,6.5547,64-08,FPGA,OCL-FPGA_64-08_E_KristenAndSara_1280x720_60_RA_32_0.out,1.53,1.52562,32,0.281945839,0.281946,3.725850198,3.72585,0.288102994,0.288103,6.554711559,3.59,3.59,6.55471,0.272722879,0.272723,0.273561763,0.273562,RA,KristenAndSara,,,,,,
378,10.0,10.0,12.18778,12.1878,64-32,FPGA,OCL-FPGA_64-32_B_BasketballDrive_1920x1080_50_RA_32_0.out,0.82,0.820494,32,0.439624777,0.439625,6.702166126,6.70217,0.454830053,0.45483,12.187794337,6.78,6.78,12.1878,0.414816878,0.414817,0.413889619,0.41389,RA,BasketballDrive,,,,,,
379,10.0,10.0,1.37035,1.37035,16-08,FPGA,OCL-FPGA_16-08_E_Johnny_1280x720_60_LD_32_0.out,7.3,7.29742,32,0.084654532,0.0846545,0.313671404,0.313671,0.081223768,0.0812238,1.370364398,1.28,1.28,1.37036,0.08041762,0.0804176,0.080094637,0.0800946,LD,Johnny,,,,,,
380,10.0,10.0,17.39787,17.3979,32-16,FPGA,OCL-FPGA_32-16_B_BQTerrace_1920x1080_60_RA_27_0.out,0.57,0.574783,27,1.111089837,1.11109,5.7436468,5.74365,1.066167058,1.06617,17.397882292,14.92,14.92,17.3979,1.076194555,1.07619,1.074728263,1.07473,RA,BQTerrace,,,,,,
381,10.0,10.0,10.25998,10.26,08-08,FPGA,OCL-FPGA_08-08_B_Cactus_1920x1080_50_LD_27_0.out,0.97,0.974661,27,0.813111649,0.813112,2.360623579,2.36062,0.779420144,0.77942,10.25999309,9.6,9.6,10.26,0.806074938,0.806075,0.800701749,0.800702,LD,Cactus,,,,,,
382,10.0,10.0,15.85504,15.855,64-16,FPGA,OCL-FPGA_64-16_B_Cactus_1920x1080_50_RA_37_0.out,0.63,0.630714,37,0.747965915,0.747966,8.445356295,8.44536,0.710907685,0.710908,15.855054599,9.68,9.68,15.8551,0.714068765,0.714069,0.712050647,0.712051,RA,Cactus,,,,,,
383,10.0,,2.4183,,0-0,CPU,C-CPU_B_BQTerrace_1920x1080_60_RA_32_0.out,4.14,,32,,,,,,,2.418310880661,2.410000085831,,,,,,,RA,BQTerrace,0.0,0.0,0.0,0.0,0.0,0.0
384,10.0,,2.78393,,0-0,CPU,C-CPU_B_BasketballDrive_1920x1080_50_RA_27_0.out,3.59,,27,,,,,,,2.783935546875,2.769999980927,,,,,,,RA,BasketballDrive,0.0,0.0,0.0,0.0,0.0,0.0
385,10.0,10.0,2.63465,2.63465,08-08,FPGA,OCL-FPGA_08-08_E_Johnny_1280x720_60_RA_22_0.out,3.8,3.79557,22,0.138051195,0.138051,0.442082712,0.442083,0.133314345,0.133314,2.634663453,2.53,2.53,2.63466,0.136009365,0.136009,0.136027892,0.136028,RA,Johnny,,,,,,
386,10.0,10.0,5.43253,5.43253,64-32,FPGA,OCL-FPGA_64-32_E_KristenAndSara_1280x720_60_RA_27_0.out,1.84,1.84076,27,0.181546099,0.181546,3.234482317,3.23448,0.184916355,0.184916,5.432542621,2.7,2.7,5.43254,0.169884606,0.169885,0.170807503,0.170808,RA,KristenAndSara,,,,,,
387,10.0,10.0,6.21845,6.21845,64-16,FPGA,OCL-FPGA_64-16_E_FourPeople_1280x720_60_RA_37_0.out,1.61,1.60812,37,0.258608483,0.258608,3.651807843,3.65181,0.249804809,0.249805,6.218463357,3.28,3.28,6.21846,0.240551289,0.240551,0.240519806,0.24052,RA,FourPeople,,,,,,
388,10.0,10.0,1.2161,1.2161,08-08,FPGA,OCL-FPGA_08-08_E_Johnny_1280x720_60_RA_27_0.out,8.22,8.22301,27,0.04954928,0.0495493,0.151346699,0.151347,0.048087565,0.0480876,1.216113141,1.17,1.17,1.21611,0.049028905,0.0490289,0.049051475,0.0490515,RA,Johnny,,,,,,
389,10.0,10.0,3.099,3.099,64-64,FPGA,OCL-FPGA_64-64_E_Johnny_1280x720_60_LD_32_0.out,3.23,3.22685,32,0.085546564,0.0855466,1.982278986,1.98228,0.085565352,0.0855654,3.099012238,1.38,1.38,3.09901,0.07957571,0.0795757,0.07895326,0.0789533,LD,Johnny,,,,,,
390,10.0,,3.94015,,0-0,CPU,C-CPU_B_BQTerrace_1920x1080_60_LD_22_0.out,2.54,,22,,,,,,,3.94016289711,3.94000005722,,,,,,,LD,BQTerrace,0.0,0.0,0.0,0.0,0.0,0.0
391,10.0,10.0,14.92967,14.9297,64-32,FPGA,OCL-FPGA_64-32_B_Kimono_1920x1080_24_RA_22_0.out,0.67,0.669807,22,0.624360512,0.624361,6.132947135,6.13295,0.651282876,0.651283,14.929685136,10.7,10.7,14.9297,0.58391813,0.583918,0.581612751,0.581613,RA,Kimono,,,,,,
392,10.0,10.0,9.6005,9.6005,32-16,FPGA,OCL-FPGA_32-16_B_BasketballDrive_1920x1080_50_LD_27_0.out,1.04,1.04161,27,0.584888103,0.584888,3.254856235,3.25486,0.559693691,0.559694,9.60051821,7.97,7.97,9.60052,0.543895472,0.543895,0.538934863,0.538935,LD,BasketballDrive,,,,,,
393,10.0,10.0,1.71944,1.71944,16-16,FPGA,OCL-FPGA_16-16_E_Johnny_1280x720_60_LD_27_0.out,5.82,5.81583,27,0.100970319,0.10097,0.403301983,0.403302,0.097344331,0.0973443,1.719459078,1.62,1.62,1.71946,0.099220566,0.0992206,0.098988908,0.0989889,LD,Johnny,,,,,,
394,10.0,10.0,9.22361,9.22361,64-32,FPGA,OCL-FPGA_64-32_B_ParkScene_1920x1080_24_LD_37_0.out,1.08,1.08417,37,0.368520289,0.36852,5.098715909,5.09872,0.37702869,0.377029,9.223627404,5.13,5.13,9.22363,0.344794898,0.344795,0.342079231,0.342079,LD,ParkScene,,,,,,
395,10.0,,2.0963,,0-0,CPU,C-CPU_B_BasketballDrive_1920x1080_50_RA_37_0.out,4.77,,37,,,,,,,2.096310138702,2.089999914169,,,,,,,RA,BasketballDrive,0.0,0.0,0.0,0.0,0.0,0.0
396,10.0,10.0,3.29743,3.29743,32-08,FPGA,OCL-FPGA_32-08_E_Johnny_1280x720_60_LD_27_0.out,3.03,3.03266,27,0.218191124,0.218191,1.112820681,1.11282,0.223265258,0.223265,3.297446063,2.81,2.81,3.29745,0.213353746,0.213354,0.212124388,0.212124,LD,Johnny,,,,,,
397,10.0,10.0,21.31369,21.3137,64-08,FPGA,OCL-FPGA_64-08_B_Kimono_1920x1080_24_RA_32_0.out,0.47,0.469182,32,1.287147589,1.28715,9.438010869,9.43801,1.259529905,1.25953,21.313709817,15.26,15.26,21.3137,1.248080628,1.24808,1.248630702,1.24863,RA,Kimono,,,,,,
398,10.0,10.0,13.24067,13.2407,64-32,FPGA,OCL-FPGA_64-32_B_Kimono_1920x1080_24_RA_37_0.out,0.76,0.755249,37,0.533271904,0.533272,7.274187738,7.27419,0.491194376,0.491194,13.240680979,7.47,7.47,13.2407,0.49818212,0.498182,0.496884661,0.496885,RA,Kimono,,,,,,
399,10.0,10.0,2.006,2.006,32-08,FPGA,OCL-FPGA_32-08_E_Johnny_1280x720_60_LD_32_0.out,4.99,4.98505,32,0.12095273,0.120953,0.65232985,0.65233,0.120306002,0.120306,2.006013204,1.71,1.71,2.00601,0.118060009,0.11806,0.11775786,0.117758,LD,Johnny,,,,,,
400,10.0,10.0,4.96931,4.96931,16-08,FPGA,OCL-FPGA_16-08_E_Johnny_1280x720_60_LD_22_0.out,2.01,2.01235,22,0.389780346,0.38978,1.347821733,1.34782,0.372359854,0.37236,4.969321271,4.54,4.54,4.96932,0.373523204,0.373523,0.369423394,0.369423,LD,Johnny,,,,,,
401,10.0,10.0,0.93464,0.934638,32-32,FPGA,OCL-FPGA_32-32_E_KristenAndSara_1280x720_60_RA_37_0.out,10.7,10.6993,37,0.022281444,0.0222814,0.173856457,0.173856,0.022127225,0.0221272,0.934654732,0.82,0.82,0.934655,0.021865903,0.0218659,0.02158044,0.0215804,RA,KristenAndSara,,,,,,
402,10.0,10.0,31.10356,31.1036,64-08,FPGA,OCL-FPGA_64-08_B_Kimono_1920x1080_24_RA_22_0.out,0.32,0.321507,22,2.166390153,2.16639,11.228848771,11.2288,2.013527329,2.01353,31.103578855,25.26,25.26,31.1036,2.066285583,2.06629,2.060033939,2.06003,RA,Kimono,,,,,,
403,10.0,10.0,13.86939,13.8694,64-16,FPGA,OCL-FPGA_64-16_B_BasketballDrive_1920x1080_50_RA_37_0.out,0.72,0.721012,37,0.581238918,0.581239,7.575851462,7.57585,0.58405154,0.584052,13.869409264,7.99,7.99,13.8694,0.555566978,0.555567,0.554145239,0.554145,RA,BasketballDrive,,,,,,
404,10.0,10.0,12.67399,12.674,32-16,FPGA,OCL-FPGA_32-16_B_Kimono_1920x1080_24_LD_32_0.out,0.79,0.789018,32,0.83156873,0.831569,4.580053471,4.58005,0.81823643,0.818236,12.674006055,10.33,10.33,12.674,0.788647826,0.788648,0.787754629,0.787755,LD,Kimono,,,,,,
405,10.0,10.0,0.92065,0.920649,32-32,FPGA,OCL-FPGA_32-32_E_Johnny_1280x720_60_RA_37_0.out,10.86,10.8619,37,0.02403911,0.0240391,0.179264533,0.179265,0.022476819,0.0224768,0.920662078,0.8,0.8,0.920662,0.022140185,0.0221402,0.022086209,0.0220862,RA,Johnny,,,,,,
406,10.0,10.0,4.55344,4.55344,64-64,FPGA,OCL-FPGA_64-64_B_Cactus_1920x1080_50_LD_22_0.out,2.2,2.19614,22,0.046643011,0.046643,1.035470894,1.03547,0.044466191,0.0444662,4.553457302,3.67,3.67,4.55346,0.040457821,0.0404578,0.040209243,0.0402092,LD,Cactus,,,,,,
407,10.0,10.0,6.90117,6.90117,64-16,FPGA,OCL-FPGA_64-16_E_KristenAndSara_1280x720_60_RA_27_0.out,1.45,1.44903,27,0.306682976,0.306683,3.766072022,3.76607,0.31027368,0.310274,6.901180649,4.01,4.01,6.90118,0.29251392,0.292514,0.29172135,0.291721,RA,KristenAndSara,,,,,,
408,10.0,10.0,5.24621,5.24621,64-32,FPGA,OCL-FPGA_64-32_E_KristenAndSara_1280x720_60_RA_37_0.out,1.91,1.90614,37,0.166560039,0.16656,3.308853576,3.30885,0.162014411,0.162014,5.246228522,2.37,2.37,5.24623,0.152246454,0.152246,0.152185842,0.152186,RA,KristenAndSara,,,,,,
409,10.0,10.0,9.93946,9.93946,64-08,FPGA,OCL-FPGA_64-08_E_FourPeople_1280x720_60_RA_22_0.out,1.01,1.00609,22,0.591242405,0.591242,4.539458249,4.53946,0.563403133,0.563403,9.939473056,7.02,7.02,9.93947,0.558416793,0.558417,0.557968561,0.557969,RA,FourPeople,,,,,,
410,10.0,10.0,7.41662,7.41662,32-32,FPGA,OCL-FPGA_32-32_B_Kimono_1920x1080_24_RA_37_0.out,1.35,1.34832,37,0.333367496,0.333367,2.543967281,2.54397,0.351941788,0.351942,7.416633772,5.85,5.85,7.41663,0.311928967,0.311929,0.310870861,0.310871,RA,Kimono,,,,,,
411,10.0,10.0,33.21644,33.2164,64-08,FPGA,OCL-FPGA_64-08_B_BQTerrace_1920x1080_60_RA_27_0.out,0.3,0.301056,27,2.29199863,2.292,12.838029502,12.838,2.219988198,2.21999,33.216453386,26.68,26.68,33.2165,2.218828314,2.21883,2.21404689,2.21405,RA,BQTerrace,,,,,,
412,10.0,10.0,12.94632,12.9463,16-16,FPGA,OCL-FPGA_16-16_B_ParkScene_1920x1080_24_RA_27_0.out,0.77,0.77242,27,0.884092321,0.884092,3.293255299,3.29326,0.828670525,0.828671,12.946342165,11.95,11.95,12.9463,0.871976951,0.871977,0.863594208,0.863594,RA,ParkScene,,,,,,
413,10.0,10.0,22.52619,22.5262,64-16,FPGA,OCL-FPGA_64-16_B_ParkScene_1920x1080_24_LD_22_0.out,0.44,0.443928,22,1.541545758,1.54155,7.794681247,7.79468,1.520808763,1.52081,22.526201498,19.01,19.01,22.5262,1.46485568,1.46486,1.46130512,1.46131,LD,ParkScene,,,,,,
414,10.0,,1.48476,,0-0,CPU,C-CPU_B_BasketballDrive_1920x1080_50_LD_37_0.out,6.74,,37,,,,,,,1.484766840935,1.47000002861,,,,,,,LD,BasketballDrive,0.0,0.0,0.0,0.0,0.0,0.0
415,10.0,10.0,16.79526,16.7953,16-16,FPGA,OCL-FPGA_16-16_B_ParkScene_1920x1080_24_LD_22_0.out,0.6,0.595406,22,1.144599014,1.1446,4.742111985,4.74211,1.14142149,1.14142,16.795270826,15.51,15.51,16.7953,1.124711617,1.12471,1.128019737,1.12802,LD,ParkScene,,,,,,
416,10.0,10.0,11.76249,11.7625,16-16,FPGA,OCL-FPGA_16-16_B_ParkScene_1920x1080_24_LD_27_0.out,0.85,0.85016,27,0.805435636,0.805436,3.267917252,3.26792,0.787385633,0.787386,11.762531693,10.69,10.69,11.7625,0.773740137,0.77374,0.774545745,0.774546,LD,ParkScene,,,,,,
417,10.0,10.0,3.21327,3.21327,64-64,FPGA,OCL-FPGA_64-64_E_KristenAndSara_1280x720_60_LD_37_0.out,3.11,3.11209,37,0.092848752,0.0928488,2.083631681,2.08363,0.089464863,0.0894649,3.213282052,1.42,1.42,3.21328,0.086919268,0.0869193,0.086665726,0.0866657,LD,KristenAndSara,,,,,,
418,10.0,10.0,16.16212,16.1621,64-08,FPGA,OCL-FPGA_64-08_B_BasketballDrive_1920x1080_50_LD_27_0.out,0.62,0.618731,27,1.032314666,1.03231,6.613648366,6.61365,0.945508357,0.945508,16.162138647,11.91,11.91,16.1621,0.977775718,0.977776,0.965772721,0.965773,LD,BasketballDrive,,,,,,
419,10.0,,2.374,,0-0,CPU,C-CPU_B_BasketballDrive_1920x1080_50_RA_32_0.out,4.21,,32,,,,,,,2.374008655548,2.369999885559,,,,,,,RA,BasketballDrive,0.0,0.0,0.0,0.0,0.0,0.0
420,10.0,10.0,6.09461,6.09461,64-08,FPGA,OCL-FPGA_64-08_E_KristenAndSara_1280x720_60_RA_37_0.out,1.64,1.64079,37,0.242276083,0.242276,3.620226109,3.62023,0.23469155,0.234692,6.094620355,3.12,3.12,6.09462,0.229098981,0.229099,0.229549951,0.22955,RA,KristenAndSara,,,,,,
421,10.0,10.0,21.83933,21.8393,64-16,FPGA,OCL-FPGA_64-16_B_Kimono_1920x1080_24_RA_27_0.out,0.46,0.45789,27,1.278622532,1.27862,9.252251112,9.25225,1.313682885,1.31368,21.839343174,16.28,16.28,21.8393,1.209094367,1.20909,1.207314752,1.20731,RA,Kimono,,,,,,
422,10.0,10.0,6.02664,6.02664,16-16,FPGA,OCL-FPGA_16-16_B_Kimono_1920x1080_24_LD_32_0.out,1.66,1.6593,32,0.358420136,0.35842,1.4286012,1.4286,0.34123452,0.341235,6.026652992,5.62,5.62,6.02665,0.34777892,0.347779,0.346990662,0.346991,LD,Kimono,,,,,,
423,10.0,10.0,10.6761,10.6761,64-16,FPGA,OCL-FPGA_64-16_B_BQTerrace_1920x1080_60_LD_37_0.out,0.94,0.936671,37,0.463403704,0.463404,5.813602076,5.8136,0.460395345,0.460395,10.676118236,6.26,6.26,10.6761,0.436693512,0.436694,0.432689048,0.432689,LD,BQTerrace,,,,,,
424,10.0,10.0,14.72453,14.7245,32-08,FPGA,OCL-FPGA_32-08_B_BasketballDrive_1920x1080_50_RA_27_0.out,0.68,0.679139,27,0.963992702,0.963993,4.631165622,4.63117,0.913490214,0.91349,14.72454325,12.71,12.71,14.7245,0.935426596,0.935427,0.933416065,0.933416,RA,BasketballDrive,,,,,,
425,10.0,10.0,2.65632,2.65632,32-08,FPGA,OCL-FPGA_32-08_E_KristenAndSara_1280x720_60_RA_32_0.out,3.76,3.76461,32,0.159087173,0.159087,0.782051395,0.782051,0.152949201,0.152949,2.656327663,2.33,2.33,2.65633,0.150676049,0.150676,0.150268214,0.150268,RA,KristenAndSara,,,,,,
426,10.0,10.0,19.93011,19.9301,64-08,FPGA,OCL-FPGA_64-08_B_ParkScene_1920x1080_24_RA_37_0.out,0.5,0.501754,37,1.120477942,1.12048,9.57916896,9.57917,1.103713068,1.10371,19.930117946,13.31,13.31,19.9301,1.067202512,1.0672,1.063715995,1.06372,RA,ParkScene,,,,,,
427,10.0,,0.38687,,0-0,CPU,C-CPU_E_KristenAndSara_1280x720_60_LD_37_0.out,25.85,,37,,,,,,,0.386882245541,0.379999995232,,,,,,,LD,KristenAndSara,0.0,0.0,0.0,0.0,0.0,0.0
428,10.0,10.0,2.26902,2.26902,16-16,FPGA,OCL-FPGA_16-16_E_KristenAndSara_1280x720_60_RA_27_0.out,4.41,4.40719,27,0.127084941,0.127085,0.516026061,0.516026,0.1256175,0.125618,2.269034464,2.12,2.12,2.26903,0.124583288,0.124583,0.124589238,0.124589,RA,KristenAndSara,,,,,,
429,10.0,10.0,8.36888,8.36888,32-32,FPGA,OCL-FPGA_32-32_B_BasketballDrive_1920x1080_50_LD_22_0.out,1.19,1.1949,22,0.344943246,0.344943,2.650866718,2.65087,0.3322424,0.332242,8.368897141,6.68,6.68,8.3689,0.339053058,0.339053,0.336990117,0.33699,LD,BasketballDrive,,,,,,
430,10.0,10.0,3.57158,3.57158,16-16,FPGA,OCL-FPGA_16-16_E_Johnny_1280x720_60_LD_22_0.out,2.8,2.79988,22,0.240784732,0.240785,0.967996252,0.967996,0.230128385,0.230128,3.571597643,3.3,3.3,3.5716,0.23145972,0.23146,0.232615366,0.232615,LD,Johnny,,,,,,
431,10.0,10.0,3.7406,3.7406,16-16,FPGA,OCL-FPGA_16-16_E_KristenAndSara_1280x720_60_RA_22_0.out,2.67,2.67337,22,0.228569425,0.228569,0.938282999,0.938283,0.22729698,0.227297,3.740616474,3.49,3.49,3.74062,0.225598499,0.225598,0.225991994,0.225992,RA,KristenAndSara,,,,,,
432,10.0,10.0,2.76064,2.76064,08-08,FPGA,OCL-FPGA_08-08_E_FourPeople_1280x720_60_RA_22_0.out,3.62,3.62235,22,0.180279757,0.18028,0.537493138,0.537493,0.16924404,0.169244,2.760656059,2.62,2.62,2.76066,0.178748496,0.178748,0.178670304,0.17867,RA,FourPeople,,,,,,
433,10.0,10.0,2.70569,2.70569,16-08,FPGA,OCL-FPGA_16-08_E_KristenAndSara_1280x720_60_LD_27_0.out,3.7,3.69592,27,0.194110421,0.19411,0.672720654,0.672721,0.193352981,0.193353,2.705703736,2.53,2.53,2.7057,0.192185142,0.192185,0.192780788,0.192781,LD,KristenAndSara,,,,,,
434,10.0,10.0,8.43956,8.43956,64-08,FPGA,OCL-FPGA_64-08_E_Johnny_1280x720_60_LD_22_0.out,1.18,1.1849,22,0.543765347,0.543765,3.488210602,3.48821,0.560193333,0.560193,8.439579529,6.36,6.36,8.43958,0.532317755,0.532318,0.531471504,0.531472,LD,Johnny,,,,,,
435,10.0,10.0,5.22629,5.22629,64-64,FPGA,OCL-FPGA_64-64_B_BQTerrace_1920x1080_60_LD_22_0.out,1.91,1.9134,22,0.03367296,0.033673,0.744352703,0.744353,0.031658322,0.0316583,5.226304976,4.58,4.58,5.2263,0.029847249,0.0298472,0.02973843,0.0297384,LD,BQTerrace,,,,,,
436,10.0,10.0,25.79111,25.7911,08-08,FPGA,OCL-FPGA_08-08_B_Cactus_1920x1080_50_RA_22_0.out,0.39,0.387731,22,2.046247037,2.04625,6.115599107,6.1156,2.113714254,2.11371,25.79112606,24.31,24.31,25.7911,1.989254363,1.98925,1.985726126,1.98573,RA,Cactus,,,,,,
437,10.0,10.0,8.04593,8.04593,64-64,FPGA,OCL-FPGA_64-64_B_ParkScene_1920x1080_24_RA_27_0.out,1.24,1.24286,27,0.177862567,0.177863,3.833831626,3.83383,0.173373592,0.173374,8.045941307,4.72,4.72,8.04594,0.164615665,0.164616,0.161701765,0.161702,RA,ParkScene,,,,,,
438,10.0,,0.2908,,0-0,CPU,C-CPU_E_FourPeople_1280x720_60_LD_37_0.out,34.39,,37,,,,,,,0.290813952684,0.300000011921,,,,,,,LD,FourPeople,0.0,0.0,0.0,0.0,0.0,0.0
439,10.0,10.0,12.68093,12.6809,64-32,FPGA,OCL-FPGA_64-32_B_ParkScene_1920x1080_24_RA_32_0.out,0.79,0.788586,32,0.482817119,0.482817,6.891139745,6.89114,0.449614102,0.449614,12.680939296,7.19,7.19,12.6809,0.446580222,0.44658,0.444522191,0.444522,RA,ParkScene,,,,,,
440,10.0,10.0,16.41581,16.4158,64-16,FPGA,OCL-FPGA_64-16_B_BQTerrace_1920x1080_60_RA_32_0.out,0.61,0.609169,32,0.750369819,0.75037,8.561300283,8.5613,0.756122833,0.756123,16.415823583,10.08,10.08,16.4158,0.702797016,0.702797,0.700109589,0.70011,RA,BQTerrace,,,,,,
441,10.0,,1.62109,,0-0,CPU,C-CPU_B_Kimono_1920x1080_24_LD_37_0.out,6.17,,37,,,,,,,1.621105074883,1.620000004768,,,,,,,LD,Kimono,0.0,0.0,0.0,0.0,0.0,0.0
442,10.0,10.0,0.82269,0.822695,08-08,FPGA,OCL-FPGA_08-08_E_Johnny_1280x720_60_RA_32_0.out,12.16,12.1552,32,0.018412849,0.0184128,0.052065063,0.0520651,0.017115683,0.0171157,0.822707608,0.81,0.81,0.822708,0.017597785,0.0175978,0.017547083,0.0175471,RA,Johnny,,,,,,
443,10.0,10.0,7.15616,7.15616,32-16,FPGA,OCL-FPGA_32-16_B_BasketballDrive_1920x1080_50_LD_32_0.out,1.4,1.3974,32,0.41127224,0.411272,2.378152824,2.37815,0.401739046,0.401739,7.156174575,6.01,6.01,7.15617,0.393754663,0.393755,0.393851367,0.393851,LD,BasketballDrive,,,,,,
444,10.0,10.0,4.30449,4.30449,16-16,FPGA,OCL-FPGA_16-16_B_BasketballDrive_1920x1080_50_RA_37_0.out,2.32,2.32316,37,0.189231525,0.189232,0.743223571,0.743224,0.184858306,0.184858,4.304499199,4.11,4.11,4.3045,0.187655931,0.187656,0.187717275,0.187717,RA,BasketballDrive,,,,,,
